sale_id,date,product_id,customer_id,warehouse,quantity,revenue
SO000434,2025-04-16,P005,C010,Pune DC,85,236702.9
SO000435,2025-04-19,P005,C025,Pune DC,79,219994.46
SO000436,2025-04-27,P005,C030,Pune DC,151,420495.74
SO000437,2025-04-30,P005,C005,Chennai DC,64,178223.36
SO000438,2025-05-03,P005,C004,Pune DC,86,239487.64
SO000439,2025-05-06,P005,C007,Bengaluru DC,57,158730.18
SO000440,2025-05-05,P005,C026,Chennai DC,44,122528.56
SO000441,2025-05-08,P005,C030,Pune DC,45,125313.3
SO000442,2025-05-16,P005,C014,Bengaluru DC,70,194931.8
SO000443,2025-05-14,P005,C012,Bengaluru DC,77,214424.98
SO000444,2025-05-22,P005,C017,Pune DC,60,167084.4
SO000445,2025-05-24,P005,C018,Pune DC,56,155945.44
SO000446,2025-05-21,P005,C001,Bengaluru DC,50,139237.0
SO000447,2025-06-01,P005,C034,Pune DC,81,225563.94
SO000448,2025-05-28,P005,C035,Pune DC,66,183792.84
SO000449,2025-06-05,P005,C001,Bengaluru DC,183,509607.42
SO000450,2025-06-09,P005,C017,Pune DC,73,203286.02
SO000451,2025-06-10,P005,C005,Chennai DC,73,203286.02
SO000452,2025-06-20,P005,C026,Chennai DC,90,250626.6
SO000453,2025-06-18,P005,C003,Pune DC,87,242272.38
SO000454,2025-06-25,P005,C028,Bengaluru DC,45,125313.3
SO000455,2025-06-28,P005,C030,Pune DC,47,130882.78
SO000456,2025-06-25,P005,C019,Chennai DC,49,136452.26
SO000457,2025-07-06,P005,C026,Chennai DC,137,381509.38
SO000458,2025-07-10,P005,C005,Chennai DC,60,167084.4
SO000459,2025-07-09,P005,C009,Bengaluru DC,44,122528.56
SO000460,2025-07-07,P005,C036,Pune DC,43,119743.82
SO000461,2025-07-20,P005,C033,Pune DC,43,119743.82
SO000462,2025-07-19,P005,C001,Bengaluru DC,46,128098.04
SO000463,2025-07-20,P005,C031,Pune DC,41,114174.34
SO000464,2025-07-21,P005,C012,Bengaluru DC,35,97465.9
SO000465,2025-07-25,P005,C011,Chennai DC,54,150375.96
SO000466,2025-07-26,P005,C003,Pune DC,37,103035.38
SO000467,2025-08-03,P005,C019,Chennai DC,70,194931.8
SO000468,2025-07-30,P005,C020,Pune DC,64,178223.36
SO000469,2025-08-08,P005,C035,Pune DC,129,359231.46
SO000470,2025-08-12,P005,C014,Bengaluru DC,55,153160.7
SO000471,2025-08-16,P005,C031,Pune DC,59,164299.66
SO000472,2025-08-22,P005,C018,Pune DC,137,381509.38
SO000473,2025-08-30,P005,C016,Pune DC,58,161514.92
SO000474,2025-08-31,P005,C036,Pune DC,39,108604.86
SO000475,2025-09-07,P005,C008,Bengaluru DC,49,136452.26
SO000476,2025-09-06,P005,C016,Pune DC,37,103035.38
SO000477,2025-09-06,P005,C026,Chennai DC,27,75187.98
SO000478,2025-09-13,P005,C031,Pune DC,114,317460.36
SO000479,2025-09-20,P005,C018,Pune DC,103,286828.22
SO000480,2025-09-22,P005,C035,Pune DC,31,86326.94
SO000481,2025-09-24,P005,C016,Pune DC,24,66833.76
SO000482,2025-09-28,P005,C001,Bengaluru DC,40,111389.6
SO000483,2025-09-29,P005,C015,Bengaluru DC,54,150375.96
SO000484,2025-10-03,P005,C011,Chennai DC,48,133667.52
SO000485,2025-10-11,P005,C009,Bengaluru DC,65,181008.1
SO000486,2025-10-07,P005,C002,Pune DC,61,169869.14
SO000487,2025-10-15,P005,C040,Chennai DC,123,342523.02
SO000488,2025-10-25,P005,C001,Bengaluru DC,67,186577.58
SO000489,2025-10-23,P005,C011,Chennai DC,63,175438.62
SO000490,2025-10-28,P005,C007,Bengaluru DC,110,306321.4
SO000491,2025-11-09,P005,C020,Pune DC,143,398217.82
SO000492,2025-11-12,P005,C020,Pune DC,33,91896.42
SO000493,2025-11-14,P005,C033,Pune DC,44,122528.56
SO000494,2025-11-14,P005,C019,Chennai DC,39,108604.86
SO000495,2025-11-23,P005,C035,Pune DC,70,194931.8
SO000496,2025-11-18,P005,C011,Chennai DC,73,203286.02
SO000497,2025-11-30,P005,C013,Chennai DC,57,158730.18
SO000498,2025-11-27,P005,C001,Bengaluru DC,57,158730.18
SO000499,2025-12-06,P005,C022,Bengaluru DC,82,228348.68
SO000500,2025-12-07,P005,C020,Pune DC,70,194931.8
SO000501,2025-12-14,P005,C015,Bengaluru DC,67,186577.58
SO000502,2025-12-08,P005,C006,Bengaluru DC,66,183792.84
SO000503,2025-12-15,P005,C027,Chennai DC,68,189362.32
SO000504,2025-12-16,P005,C016,Pune DC,88,245057.12
SO000505,2025-12-28,P005,C039,Chennai DC,177,492898.98
SO000506,2026-01-03,P005,C038,Chennai DC,46,128098.04
SO000507,2026-01-03,P005,C040,Chennai DC,65,181008.1
SO000508,2026-01-01,P005,C026,Chennai DC,61,169869.14
SO000509,2025-01-08,P006,C014,Bengaluru DC,11,24174.48
SO000510,2025-01-06,P006,C001,Bengaluru DC,12,26372.16
SO000511,2025-01-12,P006,C020,Pune DC,11,24174.48
SO000512,2025-01-13,P006,C003,Pune DC,16,35162.88
SO000513,2025-01-15,P006,C022,Bengaluru DC,18,39558.24
SO000514,2025-01-20,P006,C002,Pune DC,12,26372.16
SO000515,2025-01-23,P006,C010,Pune DC,15,32965.2
SO000516,2025-01-22,P006,C039,Chennai DC,13,28569.84
SO000517,2025-02-01,P006,C012,Bengaluru DC,14,30767.52
SO000518,2025-02-01,P006,C032,Bengaluru DC,16,35162.88
SO000519,2025-01-29,P006,C005,Chennai DC,12,26372.16
SO000520,2025-02-06,P006,C002,Pune DC,11,24174.48
SO000521,2025-02-09,P006,C037,Chennai DC,16,35162.88
SO000522,2025-02-08,P006,C026,Chennai DC,5,10988.4
SO000523,2025-02-10,P006,C024,Pune DC,20,43953.6
SO000524,2025-02-15,P006,C022,Bengaluru DC,26,57139.68
SO000525,2025-02-20,P006,C032,Bengaluru DC,27,59337.36
SO000526,2025-02-28,P006,C003,Pune DC,43,94500.24
SO000527,2025-03-05,P006,C027,Chennai DC,9,19779.12
SO000528,2025-03-07,P006,C020,Pune DC,17,37360.56
SO000529,2025-03-04,P006,C027,Chennai DC,9,19779.12
SO000530,2025-03-10,P006,C019,Chennai DC,8,17581.44
SO000531,2025-03-15,P006,C015,Bengaluru DC,12,26372.16
SO000532,2025-03-16,P006,C032,Bengaluru DC,9,19779.12
SO000533,2025-03-22,P006,C010,Pune DC,20,43953.6
SO000534,2025-03-19,P006,C031,Pune DC,27,59337.36
SO000535,2025-03-27,P006,C005,Chennai DC,16,35162.88
SO000536,2025-03-24,P006,C040,Chennai DC,11,24174.48
SO000537,2025-03-25,P006,C032,Bengaluru DC,8,17581.44
SO000538,2025-03-31,P006,C003,Pune DC,29,63732.72
SO000539,2025-04-10,P006,C012,Bengaluru DC,19,41755.92
SO000540,2025-04-07,P006,C017,Pune DC,10,21976.8
SO000541,2025-04-15,P006,C038,Chennai DC,37,81314.16
SO000542,2025-04-22,P006,C012,Bengaluru DC,16,35162.88
SO000543,2025-04-24,P006,C021,Pune DC,16,35162.88
SO000544,2025-04-24,P006,C007,Bengaluru DC,13,28569.84
SO000545,2025-05-03,P006,C014,Bengaluru DC,21,46151.28
SO000546,2025-05-03,P006,C012,Bengaluru DC,8,17581.44
SO000547,2025-05-09,P006,C003,Pune DC,8,17581.44
SO000548,2025-05-08,P006,C018,Pune DC,15,32965.2
SO000549,2025-05-09,P006,C032,Bengaluru DC,9,19779.12
SO000550,2025-05-17,P006,C012,Bengaluru DC,10,21976.8
SO000551,2025-05-13,P006,C009,Bengaluru DC,16,35162.88
SO000552,2025-05-15,P006,C024,Pune DC,13,28569.84
SO000553,2025-05-19,P006,C019,Chennai DC,13,28569.84
SO000554,2025-05-25,P006,C036,Pune DC,14,30767.52
SO000555,2025-05-22,P006,C007,Bengaluru DC,9,19779.12
SO000556,2025-05-29,P006,C010,Pune DC,10,21976.8
SO000557,2025-05-28,P006,C018,Pune DC,11,24174.48
SO000558,2025-05-26,P006,C029,Chennai DC,12,26372.16
SO000559,2025-06-04,P006,C005,Chennai DC,14,30767.52
SO000560,2025-06-03,P006,C018,Pune DC,8,17581.44
SO000561,2025-06-05,P006,C021,Pune DC,7,15383.76
SO000562,2025-06-10,P006,C024,Pune DC,10,21976.8
SO000563,2025-06-15,P006,C005,Chennai DC,15,32965.2
SO000564,2025-06-16,P006,C014,Bengaluru DC,12,26372.16
SO000565,2025-06-21,P006,C037,Chennai DC,20,43953.6
SO000566,2025-06-27,P006,C011,Chennai DC,17,37360.56
SO000567,2025-06-28,P006,C001,Bengaluru DC,19,41755.92
SO000568,2025-06-30,P006,C027,Chennai DC,14,30767.52
SO000569,2025-07-03,P006,C020,Pune DC,10,21976.8
SO000570,2025-07-08,P006,C034,Pune DC,16,35162.88
SO000571,2025-07-07,P006,C025,Pune DC,15,32965.2
SO000572,2025-07-14,P006,C009,Bengaluru DC,13,28569.84
SO000573,2025-07-19,P006,C009,Bengaluru DC,13,28569.84
SO000574,2025-07-26,P006,C018,Pune DC,24,52744.32
SO000575,2025-08-01,P006,C001,Bengaluru DC,12,26372.16
SO000576,2025-07-28,P006,C017,Pune DC,7,15383.76
SO000577,2025-07-28,P006,C025,Pune DC,8,17581.44
SO000578,2025-08-05,P006,C034,Pune DC,11,24174.48
SO000579,2025-08-05,P006,C024,Pune DC,15,32965.2
SO000580,2025-08-12,P006,C037,Chennai DC,10,21976.8
SO000581,2025-08-11,P006,C009,Bengaluru DC,8,17581.44
SO000582,2025-08-17,P006,C009,Bengaluru DC,14,30767.52
SO000583,2025-08-19,P006,C024,Pune DC,4,8790.72
SO000584,2025-08-22,P006,C027,Chennai DC,6,13186.08
SO000585,2025-08-19,P006,C024,Pune DC,13,28569.84
SO000586,2025-08-27,P006,C004,Pune DC,28,61535.04
SO000587,2025-09-07,P006,C015,Bengaluru DC,34,74721.12
SO000588,2025-09-08,P006,C024,Pune DC,9,19779.12
SO000589,2025-09-10,P006,C031,Pune DC,11,24174.48
SO000590,2025-09-14,P006,C031,Pune DC,9,19779.12
SO000591,2025-09-16,P006,C005,Chennai DC,15,32965.2
SO000592,2025-09-24,P006,C031,Pune DC,7,15383.76
SO000593,2025-09-28,P006,C031,Pune DC,5,10988.4
SO000594,2025-09-23,P006,C024,Pune DC,10,21976.8
SO000595,2025-10-04,P006,C035,Pune DC,23,50546.64
SO000596,2025-10-07,P006,C037,Chennai DC,25,54942.0
SO000597,2025-10-15,P006,C029,Chennai DC,28,61535.04
SO000598,2025-10-24,P006,C024,Pune DC,25,54942.0
SO000599,2025-10-27,P006,C032,Bengaluru DC,17,37360.56
SO000600,2025-10-28,P006,C032,Bengaluru DC,9,19779.12
SO000601,2025-11-03,P006,C017,Pune DC,9,19779.12
SO000602,2025-11-04,P006,C015,Bengaluru DC,11,24174.48
SO000603,2025-11-13,P006,C010,Pune DC,7,15383.76
SO000604,2025-11-14,P006,C029,Chennai DC,15,32965.2
SO000605,2025-11-10,P006,C019,Chennai DC,7,15383.76
SO000606,2025-11-17,P006,C008,Bengaluru DC,14,30767.52
SO000607,2025-11-20,P006,C025,Pune DC,5,10988.4
SO000608,2025-11-20,P006,C025,Pune DC,4,8790.72
SO000609,2025-11-28,P006,C010,Pune DC,16,35162.88
SO000610,2025-11-28,P006,C006,Bengaluru DC,12,26372.16
SO000611,2025-12-04,P006,C022,Bengaluru DC,19,41755.92
SO000612,2025-12-09,P006,C024,Pune DC,7,15383.76
SO000613,2025-12-12,P006,C019,Chennai DC,12,26372.16
SO000614,2025-12-08,P006,C018,Pune DC,13,28569.84
SO000615,2025-12-21,P006,C013,Chennai DC,9,19779.12
SO000616,2025-12-21,P006,C018,Pune DC,5,10988.4
SO000617,2025-12-20,P006,C002,Pune DC,8,17581.44
SO000618,2025-12-24,P006,C016,Pune DC,6,13186.08
SO000619,2025-12-25,P006,C017,Pune DC,7,15383.76
SO000620,2025-12-27,P006,C031,Pune DC,6,13186.08
SO000621,2025-12-29,P006,C001,Bengaluru DC,19,41755.92
SO000622,2025-01-12,P007,C023,Bengaluru DC,7,21279.02
SO000623,2025-01-09,P007,C038,Chennai DC,7,21279.02
SO000624,2025-01-18,P007,C034,Pune DC,9,27358.74
SO000625,2025-01-13,P007,C007,Bengaluru DC,9,27358.74
SO000626,2025-01-25,P007,C038,Chennai DC,6,18239.16
SO000627,2025-01-23,P007,C039,Chennai DC,12,36478.32
SO000628,2025-01-27,P007,C040,Chennai DC,22,66876.92
SO000629,2025-02-07,P007,C026,Chennai DC,12,36478.32
SO000630,2025-02-04,P007,C024,Pune DC,6,18239.16
SO000631,2025-02-11,P007,C015,Bengaluru DC,23,69916.78
SO000632,2025-02-21,P007,C027,Chennai DC,6,18239.16
SO000633,2025-02-22,P007,C039,Chennai DC,12,36478.32
SO000634,2025-02-28,P007,C034,Pune DC,7,21279.02
SO000635,2025-03-01,P007,C004,Pune DC,4,12159.44
SO000636,2025-02-26,P007,C038,Chennai DC,4,12159.44
SO000637,2025-03-07,P007,C010,Pune DC,10,30398.6
SO000638,2025-03-07,P007,C009,Bengaluru DC,8,24318.88
SO000639,2025-03-13,P007,C033,Pune DC,13,39518.18
SO000640,2025-03-14,P007,C025,Pune DC,8,24318.88
SO000641,2025-03-20,P007,C022,Bengaluru DC,11,33438.46
SO000642,2025-03-17,P007,C034,Pune DC,9,27358.74
SO000643,2025-03-23,P007,C001,Bengaluru DC,5,15199.3
SO000644,2025-03-24,P007,C033,Pune DC,2,6079.72
SO000645,2025-03-30,P007,C006,Bengaluru DC,9,27358.74
SO000646,2025-03-29,P007,C007,Bengaluru DC,5,15199.3
SO000647,2025-04-06,P007,C020,Pune DC,5,15199.3
SO000648,2025-04-04,P007,C024,Pune DC,3,9119.58
SO000649,2025-04-05,P007,C029,Chennai DC,13,39518.18
SO000650,2025-04-10,P007,C005,Chennai DC,24,72956.64
SO000651,2025-04-15,P007,C004,Pune DC,8,24318.88
SO000652,2025-04-17,P007,C020,Pune DC,6,18239.16
SO000653,2025-04-27,P007,C008,Bengaluru DC,13,39518.18
SO000654,2025-04-24,P007,C018,Pune DC,11,33438.46
SO000655,2025-05-01,P007,C040,Chennai DC,16,48637.76
SO000656,2025-05-03,P007,C029,Chennai DC,13,39518.18
SO000657,2025-05-07,P007,C008,Bengaluru DC,28,85116.08
SO000658,2025-05-14,P007,C006,Bengaluru DC,11,33438.46
SO000659,2025-05-17,P007,C015,Bengaluru DC,16,48637.76
SO000660,2025-05-21,P007,C039,Chennai DC,10,30398.6
SO000661,2025-05-20,P007,C030,Pune DC,13,39518.18
SO000662,2025-05-29,P007,C033,Pune DC,8,24318.88
SO000663,2025-05-26,P007,C006,Bengaluru DC,8,24318.88
SO000664,2025-05-26,P007,C018,Pune DC,10,30398.6
SO000665,2025-06-02,P007,C021,Pune DC,24,72956.64
SO000666,2025-06-09,P007,C035,Pune DC,7,21279.02
SO000667,2025-06-14,P007,C039,Chennai DC,6,18239.16
SO000668,2025-06-18,P007,C011,Chennai DC,6,18239.16
SO000669,2025-06-22,P007,C032,Bengaluru DC,8,24318.88
SO000670,2025-06-17,P007,C037,Chennai DC,4,12159.44
SO000671,2025-06-23,P007,C004,Pune DC,5,15199.3
SO000672,2025-06-27,P007,C010,Pune DC,8,24318.88
SO000673,2025-06-27,P007,C026,Chennai DC,1,3039.86
SO000674,2025-07-02,P007,C033,Pune DC,7,21279.02
SO000675,2025-07-05,P007,C008,Bengaluru DC,9,27358.74
SO000676,2025-06-30,P007,C006,Bengaluru DC,6,18239.16
SO000677,2025-07-09,P007,C025,Pune DC,17,51677.62
SO000678,2025-07-13,P007,C038,Chennai DC,10,30398.6
SO000679,2025-07-20,P007,C018,Pune DC,5,15199.3
SO000680,2025-07-17,P007,C033,Pune DC,5,15199.3
SO000681,2025-07-20,P007,C029,Chennai DC,4,12159.44
SO000682,2025-07-21,P007,C035,Pune DC,4,12159.44
SO000683,2025-07-23,P007,C034,Pune DC,1,3039.86
SO000684,2025-07-25,P007,C014,Bengaluru DC,4,12159.44
SO000685,2025-07-30,P007,C005,Chennai DC,9,27358.74
SO000686,2025-07-28,P007,C036,Pune DC,3,9119.58
SO000687,2025-08-08,P007,C018,Pune DC,6,18239.16
SO000688,2025-08-05,P007,C016,Pune DC,3,9119.58
SO000689,2025-08-05,P007,C007,Bengaluru DC,5,15199.3
SO000690,2025-08-14,P007,C010,Pune DC,3,9119.58
SO000691,2025-08-12,P007,C012,Bengaluru DC,3,9119.58
SO000692,2025-08-17,P007,C008,Bengaluru DC,6,18239.16
SO000693,2025-08-20,P007,C021,Pune DC,16,48637.76
SO000694,2025-08-27,P007,C005,Chennai DC,5,15199.3
SO000695,2025-08-25,P007,C015,Bengaluru DC,6,18239.16
SO000696,2025-08-31,P007,C030,Pune DC,5,15199.3
SO000697,2025-09-05,P007,C033,Pune DC,6,18239.16
SO000698,2025-09-02,P007,C006,Bengaluru DC,8,24318.88
SO000699,2025-09-14,P007,C039,Chennai DC,9,27358.74
SO000700,2025-09-12,P007,C015,Bengaluru DC,3,9119.58
SO000701,2025-09-19,P007,C036,Pune DC,1,3039.86
SO000702,2025-09-20,P007,C024,Pune DC,4,12159.44
SO000703,2025-09-20,P007,C021,Pune DC,5,15199.3
SO000704,2025-09-22,P007,C002,Pune DC,5,15199.3
SO000705,2025-09-26,P007,C013,Chennai DC,3,9119.58
SO000706,2025-09-27,P007,C023,Bengaluru DC,1,3039.86
SO000707,2025-10-01,P007,C013,Chennai DC,5,15199.3
SO000708,2025-09-29,P007,C011,Chennai DC,3,9119.58
SO000709,2025-09-30,P007,C003,Pune DC,2,6079.72
SO000710,2025-10-11,P007,C018,Pune DC,12,36478.32
SO000711,2025-10-12,P007,C028,Bengaluru DC,5,15199.3
SO000712,2025-10-15,P007,C039,Chennai DC,7,21279.02
SO000713,2025-10-15,P007,C003,Pune DC,3,9119.58
SO000714,2025-10-21,P007,C018,Pune DC,13,39518.18
SO000715,2025-10-31,P007,C014,Bengaluru DC,11,33438.46
SO000716,2025-11-06,P007,C032,Bengaluru DC,7,21279.02
SO000717,2025-11-03,P007,C039,Chennai DC,4,12159.44
SO000718,2025-11-04,P007,C029,Chennai DC,3,9119.58
SO000719,2025-11-15,P007,C001,Bengaluru DC,2,6079.72
SO000720,2025-11-10,P007,C005,Chennai DC,5,15199.3
SO000721,2025-11-10,P007,C021,Pune DC,2,6079.72
SO000722,2025-11-21,P007,C023,Bengaluru DC,3,9119.58
SO000723,2025-11-18,P007,C001,Bengaluru DC,7,21279.02
SO000724,2025-11-20,P007,C037,Chennai DC,7,21279.02
SO000725,2025-11-27,P007,C025,Pune DC,6,18239.16
SO000726,2025-11-26,P007,C008,Bengaluru DC,5,15199.3
SO000727,2025-12-03,P007,C037,Chennai DC,21,63837.06
SO000728,2025-12-13,P007,C017,Pune DC,6,18239.16
SO000729,2025-12-10,P007,C030,Pune DC,9,27358.74
SO000730,2025-12-19,P007,C028,Bengaluru DC,11,33438.46
SO000731,2025-12-15,P007,C020,Pune DC,2,6079.72
SO000732,2025-12-15,P007,C029,Chennai DC,4,12159.44
SO000733,2025-12-23,P007,C009,Bengaluru DC,19,57757.34
SO000734,2025-12-29,P007,C038,Chennai DC,4,12159.44
SO000735,2026-01-03,P007,C016,Pune DC,11,33438.46
SO000736,2025-12-29,P007,C007,Bengaluru DC,6,18239.16
SO000737,2025-01-09,P008,C036,Pune DC,21,15454.11
SO000738,2025-01-11,P008,C030,Pune DC,22,16190.02
SO000739,2025-01-16,P008,C034,Pune DC,25,18397.75
SO000740,2025-01-17,P008,C037,Chennai DC,22,16190.02
SO000741,2025-01-23,P008,C032,Bengaluru DC,27,19869.57
SO000742,2025-01-22,P008,C031,Pune DC,30,22077.3
SO000743,2025-02-02,P008,C002,Pune DC,53,39003.23
SO000744,2025-02-03,P008,C039,Chennai DC,22,16190.02
SO000745,2025-02-05,P008,C010,Pune DC,15,11038.65
SO000746,2025-02-06,P008,C012,Bengaluru DC,23,16925.93
SO000747,2025-02-12,P008,C028,Bengaluru DC,50,36795.5
SO000748,2025-02-22,P008,C008,Bengaluru DC,24,17661.84
SO000749,2025-02-21,P008,C028,Bengaluru DC,26,19133.66
SO000750,2025-02-20,P008,C031,Pune DC,14,10302.74
SO000751,2025-03-01,P008,C007,Bengaluru DC,22,16190.02
SO000752,2025-02-26,P008,C030,Pune DC,21,15454.11
SO000753,2025-02-24,P008,C016,Pune DC,20,14718.2
SO000754,2025-03-06,P008,C006,Bengaluru DC,54,39739.14
SO000755,2025-03-10,P008,C036,Pune DC,14,10302.74
SO000756,2025-03-10,P008,C012,Bengaluru DC,25,18397.75
SO000757,2025-03-11,P008,C021,Pune DC,25,18397.75
SO000758,2025-03-18,P008,C002,Pune DC,32,23549.12
SO000759,2025-03-23,P008,C007,Bengaluru DC,23,16925.93
SO000760,2025-03-30,P008,C004,Pune DC,52,38267.32
SO000761,2025-04-02,P008,C004,Pune DC,38,27964.58
SO000762,2025-04-02,P008,C013,Chennai DC,31,22813.21
SO000763,2025-04-07,P008,C039,Chennai DC,44,32380.04
SO000764,2025-04-19,P008,C035,Pune DC,37,27228.67
SO000765,2025-04-17,P008,C040,Chennai DC,29,21341.39
SO000766,2025-04-22,P008,C035,Pune DC,53,39003.23
SO000767,2025-05-02,P008,C040,Chennai DC,27,19869.57
SO000768,2025-05-03,P008,C036,Pune DC,27,19869.57
SO000769,2025-05-09,P008,C031,Pune DC,60,44154.6
SO000770,2025-05-18,P008,C018,Pune DC,12,8830.92
SO000771,2025-05-17,P008,C023,Bengaluru DC,23,16925.93
SO000772,2025-05-18,P008,C003,Pune DC,16,11774.56
SO000773,2025-05-19,P008,C031,Pune DC,27,19869.57
SO000774,2025-05-22,P008,C025,Pune DC,25,18397.75
SO000775,2025-05-26,P008,C002,Pune DC,13,9566.83
SO000776,2025-05-29,P008,C026,Chennai DC,16,11774.56
SO000777,2025-05-26,P008,C027,Chennai DC,15,11038.65
SO000778,2025-06-02,P008,C004,Pune DC,30,22077.3
SO000779,2025-06-08,P008,C024,Pune DC,26,19133.66
SO000780,2025-06-13,P008,C004,Pune DC,23,16925.93
SO000781,2025-06-12,P008,C037,Chennai DC,22,16190.02
SO000782,2025-06-19,P008,C039,Chennai DC,20,14718.2
SO000783,2025-06-21,P008,C039,Chennai DC,8,5887.28
SO000784,2025-06-21,P008,C004,Pune DC,15,11038.65
SO000785,2025-06-25,P008,C013,Chennai DC,32,23549.12
SO000786,2025-06-23,P008,C019,Chennai DC,28,20605.48
SO000787,2025-06-30,P008,C007,Bengaluru DC,32,23549.12
SO000788,2025-07-02,P008,C013,Chennai DC,32,23549.12
SO000789,2025-07-13,P008,C023,Bengaluru DC,63,46362.33
SO000790,2025-07-17,P008,C035,Pune DC,13,9566.83
SO000791,2025-07-20,P008,C017,Pune DC,14,10302.74
SO000792,2025-07-19,P008,C021,Pune DC,19,13982.29
SO000793,2025-07-21,P008,C024,Pune DC,28,20605.48
SO000794,2025-07-24,P008,C031,Pune DC,16,11774.56
SO000795,2025-07-29,P008,C038,Chennai DC,39,28700.49
SO000796,2025-08-08,P008,C039,Chennai DC,32,23549.12
SO000797,2025-08-07,P008,C024,Pune DC,20,14718.2
SO000798,2025-08-11,P008,C024,Pune DC,18,13246.38
SO000799,2025-08-14,P008,C025,Pune DC,18,13246.38
SO000800,2025-08-17,P008,C021,Pune DC,19,13982.29
SO000801,2025-08-23,P008,C039,Chennai DC,45,33115.95
SO000802,2025-08-20,P008,C011,Chennai DC,21,15454.11
SO000803,2025-08-27,P008,C002,Pune DC,35,25756.85
SO000804,2025-09-01,P008,C031,Pune DC,44,32380.04
SO000805,2025-09-13,P008,C039,Chennai DC,18,13246.38
SO000806,2025-09-08,P008,C039,Chennai DC,13,9566.83
SO000807,2025-09-12,P008,C037,Chennai DC,20,14718.2
SO000808,2025-09-16,P008,C003,Pune DC,10,7359.1
SO000809,2025-09-21,P008,C037,Chennai DC,10,7359.1
SO000810,2025-09-17,P008,C001,Bengaluru DC,19,13982.29
SO000811,2025-09-27,P008,C022,Bengaluru DC,19,13982.29
SO000812,2025-09-28,P008,C035,Pune DC,22,16190.02
SO000813,2025-10-05,P008,C004,Pune DC,15,11038.65
SO000814,2025-09-30,P008,C025,Pune DC,16,11774.56
SO000815,2025-09-30,P008,C040,Chennai DC,9,6623.19
SO000816,2025-10-07,P008,C016,Pune DC,54,39739.14
SO000817,2025-10-14,P008,C035,Pune DC,15,11038.65
SO000818,2025-10-14,P008,C024,Pune DC,29,21341.39
SO000819,2025-10-21,P008,C022,Bengaluru DC,18,13246.38
SO000820,2025-10-26,P008,C026,Chennai DC,20,14718.2
SO000821,2025-10-26,P008,C001,Bengaluru DC,13,9566.83
SO000822,2025-10-27,P008,C029,Chennai DC,14,10302.74
SO000823,2025-10-28,P008,C026,Chennai DC,15,11038.65
SO000824,2025-11-02,P008,C001,Bengaluru DC,11,8095.01
SO000825,2025-11-06,P008,C040,Chennai DC,15,11038.65
SO000826,2025-11-06,P008,C003,Pune DC,19,13982.29
SO000827,2025-11-09,P008,C008,Bengaluru DC,9,6623.19
SO000828,2025-11-16,P008,C001,Bengaluru DC,16,11774.56
SO000829,2025-11-14,P008,C028,Bengaluru DC,17,12510.47
SO000830,2025-11-13,P008,C005,Chennai DC,12,8830.92
SO000831,2025-11-21,P008,C013,Chennai DC,8,5887.28
SO000832,2025-11-22,P008,C017,Pune DC,13,9566.83
SO000833,2025-11-22,P008,C023,Bengaluru DC,16,11774.56
SO000834,2025-11-26,P008,C005,Chennai DC,20,14718.2
SO000835,2025-11-30,P008,C035,Pune DC,13,9566.83
SO000836,2025-11-29,P008,C001,Bengaluru DC,9,6623.19
SO000837,2025-12-02,P008,C039,Chennai DC,26,19133.66
SO000838,2025-12-04,P008,C039,Chennai DC,20,14718.2
SO000839,2025-12-11,P008,C026,Chennai DC,59,43418.69
SO000840,2025-12-20,P008,C036,Pune DC,25,18397.75
SO000841,2025-12-17,P008,C039,Chennai DC,23,16925.93
SO000842,2025-12-26,P008,C024,Pune DC,19,13982.29
SO000843,2025-12-22,P008,C006,Bengaluru DC,26,19133.66
SO000844,2026-01-02,P008,C040,Chennai DC,29,21341.39
SO000845,2025-12-29,P008,C034,Pune DC,22,16190.02
SO000846,2025-01-09,P009,C029,Chennai DC,22,19169.48
SO000847,2025-01-09,P009,C015,Bengaluru DC,22,19169.48
SO000848,2025-01-13,P009,C003,Pune DC,33,28754.22
SO000849,2025-01-26,P009,C014,Bengaluru DC,13,11327.42
SO000850,2025-01-22,P009,C004,Pune DC,18,15684.12
SO000851,2025-02-01,P009,C022,Bengaluru DC,54,47052.36
SO000852,2025-02-07,P009,C036,Pune DC,34,29625.56
SO000853,2025-02-14,P009,C011,Chennai DC,10,8713.4
SO000854,2025-02-13,P009,C004,Pune DC,11,9584.74
SO000855,2025-02-13,P009,C002,Pune DC,20,17426.8
SO000856,2025-02-21,P009,C014,Bengaluru DC,14,12198.76
SO000857,2025-02-23,P009,C028,Bengaluru DC,24,20912.16
SO000858,2025-02-22,P009,C017,Pune DC,23,20040.82
SO000859,2025-02-27,P009,C032,Bengaluru DC,60,52280.4
SO000860,2025-03-08,P009,C014,Bengaluru DC,15,13070.1
SO000861,2025-03-04,P009,C014,Bengaluru DC,15,13070.1
SO000862,2025-03-05,P009,C034,Pune DC,12,10456.08
SO000863,2025-03-13,P009,C035,Pune DC,18,15684.12
SO000864,2025-03-14,P009,C014,Bengaluru DC,19,16555.46
SO000865,2025-03-11,P009,C013,Chennai DC,14,12198.76
SO000866,2025-03-20,P009,C012,Bengaluru DC,52,45309.68
SO000867,2025-03-30,P009,C022,Bengaluru DC,44,38338.96
