inventory_id,product_id,warehouse,week_start_date,opening_stock,receipts,consumption,closing_stock,stockout_units
INV000430,P003,Chennai DC,07-04-2025,178,0,46,132,0
INV000431,P003,Chennai DC,14-04-2025,132,0,57,75,0
INV000432,P003,Chennai DC,21-04-2025,75,41,12,104,0
INV000433,P003,Chennai DC,28-04-2025,104,0,0,104,0
INV000434,P003,Chennai DC,05-05-2025,104,0,0,104,0
INV000435,P003,Chennai DC,12-05-2025,104,0,24,80,0
INV000436,P003,Chennai DC,19-05-2025,80,43,0,123,0
INV000437,P003,Chennai DC,26-05-2025,123,0,0,123,0
INV000438,P003,Chennai DC,02-06-2025,123,0,0,123,0
INV000439,P003,Chennai DC,09-06-2025,123,0,0,123,0
INV000440,P003,Chennai DC,16-06-2025,123,0,46,77,0
INV000441,P003,Chennai DC,23-06-2025,77,48,40,85,0
INV000442,P003,Chennai DC,30-06-2025,85,0,0,85,0
INV000443,P003,Chennai DC,07-07-2025,85,0,11,74,0
INV000444,P003,Chennai DC,14-07-2025,74,0,19,55,0
INV000445,P003,Chennai DC,21-07-2025,55,59,0,114,0
INV000446,P003,Chennai DC,28-07-2025,114,0,0,114,0
INV000447,P003,Chennai DC,04-08-2025,114,0,15,99,0
INV000448,P003,Chennai DC,11-08-2025,99,0,17,82,0
INV000449,P003,Chennai DC,18-08-2025,82,0,0,82,0
INV000450,P003,Chennai DC,25-08-2025,82,0,0,82,0
INV000451,P003,Chennai DC,01-09-2025,82,75,8,149,0
INV000452,P003,Chennai DC,08-09-2025,149,0,0,149,0
INV000453,P003,Chennai DC,15-09-2025,149,50,35,164,0
INV000454,P003,Chennai DC,22-09-2025,164,0,0,164,0
INV000455,P003,Chennai DC,29-09-2025,164,0,10,154,0
INV000456,P003,Chennai DC,06-10-2025,154,0,0,154,0
INV000457,P003,Chennai DC,13-10-2025,154,63,0,217,0
INV000458,P003,Chennai DC,20-10-2025,217,0,0,217,0
INV000459,P003,Chennai DC,27-10-2025,217,0,0,217,0
INV000460,P003,Chennai DC,03-11-2025,217,0,17,200,0
INV000461,P003,Chennai DC,10-11-2025,200,69,47,222,0
INV000462,P003,Chennai DC,17-11-2025,222,0,22,200,0
INV000463,P003,Chennai DC,24-11-2025,200,0,0,200,0
INV000464,P003,Chennai DC,01-12-2025,200,53,12,241,0
INV000465,P003,Chennai DC,08-12-2025,241,0,21,220,0
INV000466,P003,Chennai DC,15-12-2025,220,0,0,220,0
INV000467,P003,Chennai DC,22-12-2025,220,0,0,220,0
INV000468,P003,Chennai DC,29-12-2025,220,52,0,272,0
INV000469,P004,Bengaluru DC,06-01-2025,45,0,0,45,0
INV000470,P004,Bengaluru DC,13-01-2025,45,0,0,45,0
INV000471,P004,Bengaluru DC,20-01-2025,45,27,0,72,0
INV000472,P004,Bengaluru DC,27-01-2025,72,0,12,60,0
INV000473,P004,Bengaluru DC,03-02-2025,60,0,0,60,0
INV000474,P004,Bengaluru DC,10-02-2025,60,0,13,47,0
INV000475,P004,Bengaluru DC,17-02-2025,47,0,0,47,0
INV000476,P004,Bengaluru DC,24-02-2025,47,0,0,47,0
INV000477,P004,Bengaluru DC,03-03-2025,47,32,10,69,0
INV000478,P004,Bengaluru DC,10-03-2025,69,0,12,57,0
INV000479,P004,Bengaluru DC,17-03-2025,57,0,0,57,0
INV000480,P004,Bengaluru DC,24-03-2025,57,0,0,57,0
INV000481,P004,Bengaluru DC,31-03-2025,57,0,0,57,0
INV000482,P004,Bengaluru DC,07-04-2025,57,0,0,57,0
INV000483,P004,Bengaluru DC,14-04-2025,57,24,0,81,0
INV000484,P004,Bengaluru DC,21-04-2025,81,0,12,69,0
INV000485,P004,Bengaluru DC,28-04-2025,69,0,0,69,0
INV000486,P004,Bengaluru DC,05-05-2025,69,0,13,56,0
INV000487,P004,Bengaluru DC,12-05-2025,56,23,27,52,0
INV000488,P004,Bengaluru DC,19-05-2025,52,0,0,52,0
INV000489,P004,Bengaluru DC,26-05-2025,52,0,14,38,0
INV000490,P004,Bengaluru DC,02-06-2025,38,31,0,69,0
INV000491,P004,Bengaluru DC,09-06-2025,69,0,20,49,0
INV000492,P004,Bengaluru DC,16-06-2025,49,0,7,42,0
INV000493,P004,Bengaluru DC,23-06-2025,42,23,0,65,0
INV000494,P004,Bengaluru DC,30-06-2025,65,0,11,54,0
INV000495,P004,Bengaluru DC,07-07-2025,54,0,27,27,0
INV000496,P004,Bengaluru DC,14-07-2025,27,0,5,22,0
INV000497,P004,Bengaluru DC,21-07-2025,22,0,17,5,0
INV000498,P004,Bengaluru DC,28-07-2025,5,0,11,0,6
INV000499,P004,Bengaluru DC,04-08-2025,0,27,0,27,0
INV000500,P004,Bengaluru DC,11-08-2025,27,0,13,14,0
INV000501,P004,Bengaluru DC,18-08-2025,14,0,18,0,4
INV000502,P004,Bengaluru DC,25-08-2025,0,23,0,23,0
INV000503,P004,Bengaluru DC,01-09-2025,23,0,0,23,0
INV000504,P004,Bengaluru DC,08-09-2025,23,0,0,23,0
INV000505,P004,Bengaluru DC,15-09-2025,23,0,0,23,0
INV000506,P004,Bengaluru DC,22-09-2025,23,0,11,12,0
INV000507,P004,Bengaluru DC,29-09-2025,12,0,6,6,0
INV000508,P004,Bengaluru DC,06-10-2025,6,31,0,37,0
INV000509,P004,Bengaluru DC,13-10-2025,37,0,0,37,0
INV000510,P004,Bengaluru DC,20-10-2025,37,0,10,27,0
INV000511,P004,Bengaluru DC,27-10-2025,27,0,0,27,0
INV000512,P004,Bengaluru DC,03-11-2025,27,0,12,15,0
INV000513,P004,Bengaluru DC,10-11-2025,15,19,5,29,0
INV000514,P004,Bengaluru DC,17-11-2025,29,0,0,29,0
INV000515,P004,Bengaluru DC,24-11-2025,29,0,10,19,0
INV000516,P004,Bengaluru DC,01-12-2025,19,21,8,32,0
INV000517,P004,Bengaluru DC,08-12-2025,32,0,0,32,0
INV000518,P004,Bengaluru DC,15-12-2025,32,0,0,32,0
INV000519,P004,Bengaluru DC,22-12-2025,32,28,0,60,0
INV000520,P004,Bengaluru DC,29-12-2025,60,0,0,60,0
INV000521,P004,Pune DC,06-01-2025,68,0,16,52,0
INV000522,P004,Pune DC,13-01-2025,52,0,0,52,0
INV000523,P004,Pune DC,20-01-2025,52,27,10,69,0
INV000524,P004,Pune DC,27-01-2025,69,0,0,69,0
INV000525,P004,Pune DC,03-02-2025,69,0,15,54,0
INV000526,P004,Pune DC,10-02-2025,54,0,0,54,0
INV000527,P004,Pune DC,17-02-2025,54,0,30,24,0
INV000528,P004,Pune DC,24-02-2025,24,0,19,5,0
INV000529,P004,Pune DC,03-03-2025,5,32,14,23,0
INV000530,P004,Pune DC,10-03-2025,23,0,8,15,0
INV000531,P004,Pune DC,17-03-2025,15,0,29,0,14
INV000532,P004,Pune DC,24-03-2025,0,0,0,0,0
INV000533,P004,Pune DC,31-03-2025,0,0,28,0,28
INV000534,P004,Pune DC,07-04-2025,0,0,20,0,20
INV000535,P004,Pune DC,14-04-2025,0,24,32,0,8
INV000536,P004,Pune DC,21-04-2025,0,0,5,0,5
INV000537,P004,Pune DC,28-04-2025,0,0,0,0,0
INV000538,P004,Pune DC,05-05-2025,0,0,8,0,8
INV000539,P004,Pune DC,12-05-2025,0,23,0,23,0
INV000540,P004,Pune DC,19-05-2025,23,0,12,11,0
INV000541,P004,Pune DC,26-05-2025,11,0,5,6,0
INV000542,P004,Pune DC,02-06-2025,6,31,0,37,0
INV000543,P004,Pune DC,09-06-2025,37,0,0,37,0
INV000544,P004,Pune DC,16-06-2025,37,0,19,18,0
INV000545,P004,Pune DC,23-06-2025,18,23,28,13,0
INV000546,P004,Pune DC,30-06-2025,13,0,0,13,0
INV000547,P004,Pune DC,07-07-2025,13,0,0,13,0
INV000548,P004,Pune DC,14-07-2025,13,0,17,0,4
INV000549,P004,Pune DC,21-07-2025,0,0,0,0,0
INV000550,P004,Pune DC,28-07-2025,0,0,0,0,0
INV000551,P004,Pune DC,04-08-2025,0,27,17,10,0
INV000552,P004,Pune DC,11-08-2025,10,0,0,10,0
INV000553,P004,Pune DC,18-08-2025,10,0,0,10,0
INV000554,P004,Pune DC,25-08-2025,10,23,14,19,0
INV000555,P004,Pune DC,01-09-2025,19,0,3,16,0
INV000556,P004,Pune DC,08-09-2025,16,0,26,0,10
INV000557,P004,Pune DC,15-09-2025,0,0,9,0,9
INV000558,P004,Pune DC,22-09-2025,0,0,0,0,0
INV000559,P004,Pune DC,29-09-2025,0,0,16,0,16
INV000560,P004,Pune DC,06-10-2025,0,31,27,4,0
INV000561,P004,Pune DC,13-10-2025,4,0,10,0,6
INV000562,P004,Pune DC,20-10-2025,0,0,0,0,0
INV000563,P004,Pune DC,27-10-2025,0,0,6,0,6
INV000564,P004,Pune DC,03-11-2025,0,0,0,0,0
INV000565,P004,Pune DC,10-11-2025,0,19,0,19,0
INV000566,P004,Pune DC,17-11-2025,19,0,17,2,0
INV000567,P004,Pune DC,24-11-2025,2,0,0,2,0
INV000568,P004,Pune DC,01-12-2025,2,21,4,19,0
INV000569,P004,Pune DC,08-12-2025,19,0,11,8,0
INV000570,P004,Pune DC,15-12-2025,8,0,28,0,20
INV000571,P004,Pune DC,22-12-2025,0,28,9,19,0
INV000572,P004,Pune DC,29-12-2025,19,0,24,0,5
INV000573,P004,Chennai DC,06-01-2025,46,0,4,42,0
INV000574,P004,Chennai DC,13-01-2025,42,0,19,23,0
INV000575,P004,Chennai DC,20-01-2025,23,27,12,38,0
INV000576,P004,Chennai DC,27-01-2025,38,0,13,25,0
INV000577,P004,Chennai DC,03-02-2025,25,0,0,25,0
INV000578,P004,Chennai DC,10-02-2025,25,0,5,20,0
INV000579,P004,Chennai DC,17-02-2025,20,0,0,20,0
INV000580,P004,Chennai DC,24-02-2025,20,0,0,20,0
INV000581,P004,Chennai DC,03-03-2025,20,32,0,52,0
INV000582,P004,Chennai DC,10-03-2025,52,0,9,43,0
INV000583,P004,Chennai DC,17-03-2025,43,0,0,43,0
INV000584,P004,Chennai DC,24-03-2025,43,0,24,19,0
INV000585,P004,Chennai DC,31-03-2025,19,0,0,19,0
INV000586,P004,Chennai DC,07-04-2025,19,0,0,19,0
INV000587,P004,Chennai DC,14-04-2025,19,24,0,43,0
INV000588,P004,Chennai DC,21-04-2025,43,0,0,43,0
INV000589,P004,Chennai DC,28-04-2025,43,0,30,13,0
INV000590,P004,Chennai DC,05-05-2025,13,0,0,13,0
INV000591,P004,Chennai DC,12-05-2025,13,23,0,36,0
INV000592,P004,Chennai DC,19-05-2025,36,0,17,19,0
INV000593,P004,Chennai DC,26-05-2025,19,0,12,7,0
INV000594,P004,Chennai DC,02-06-2025,7,31,24,14,0
INV000595,P004,Chennai DC,09-06-2025,14,0,0,14,0
INV000596,P004,Chennai DC,16-06-2025,14,0,0,14,0
INV000597,P004,Chennai DC,23-06-2025,14,23,0,37,0
INV000598,P004,Chennai DC,30-06-2025,37,0,13,24,0
INV000599,P004,Chennai DC,07-07-2025,24,0,0,24,0
INV000600,P004,Chennai DC,14-07-2025,24,0,0,24,0
INV000601,P004,Chennai DC,21-07-2025,24,0,0,24,0
INV000602,P004,Chennai DC,28-07-2025,24,0,12,12,0
INV000603,P004,Chennai DC,04-08-2025,12,27,0,39,0
INV000604,P004,Chennai DC,11-08-2025,39,0,0,39,0
INV000605,P004,Chennai DC,18-08-2025,39,0,0,39,0
INV000606,P004,Chennai DC,25-08-2025,39,23,0,62,0
INV000607,P004,Chennai DC,01-09-2025,62,0,10,52,0
INV000608,P004,Chennai DC,08-09-2025,52,0,0,52,0
INV000609,P004,Chennai DC,15-09-2025,52,0,18,34,0
INV000610,P004,Chennai DC,22-09-2025,34,0,0,34,0
INV000611,P004,Chennai DC,29-09-2025,34,0,0,34,0
INV000612,P004,Chennai DC,06-10-2025,34,31,0,65,0
INV000613,P004,Chennai DC,13-10-2025,65,0,12,53,0
INV000614,P004,Chennai DC,20-10-2025,53,0,0,53,0
INV000615,P004,Chennai DC,27-10-2025,53,0,2,51,0
INV000616,P004,Chennai DC,03-11-2025,51,0,0,51,0
INV000617,P004,Chennai DC,10-11-2025,51,19,11,59,0
INV000618,P004,Chennai DC,17-11-2025,59,0,0,59,0
INV000619,P004,Chennai DC,24-11-2025,59,0,7,52,0
INV000620,P004,Chennai DC,01-12-2025,52,21,3,70,0
INV000621,P004,Chennai DC,08-12-2025,70,0,11,59,0
INV000622,P004,Chennai DC,15-12-2025,59,0,0,59,0
INV000623,P004,Chennai DC,22-12-2025,59,28,15,72,0
INV000624,P004,Chennai DC,29-12-2025,72,0,0,72,0
INV000625,P005,Bengaluru DC,06-01-2025,303,0,0,303,0
INV000626,P005,Bengaluru DC,13-01-2025,303,0,53,250,0
INV000627,P005,Bengaluru DC,20-01-2025,250,0,64,186,0
INV000628,P005,Bengaluru DC,27-01-2025,186,0,52,134,0
INV000629,P005,Bengaluru DC,03-02-2025,134,0,0,134,0
INV000630,P005,Bengaluru DC,10-02-2025,134,175,0,309,0
INV000631,P005,Bengaluru DC,17-02-2025,309,0,0,309,0
INV000632,P005,Bengaluru DC,24-02-2025,309,0,34,275,0
INV000633,P005,Bengaluru DC,03-03-2025,275,0,0,275,0
INV000634,P005,Bengaluru DC,10-03-2025,275,160,0,435,0
INV000635,P005,Bengaluru DC,17-03-2025,435,0,84,351,0
INV000636,P005,Bengaluru DC,24-03-2025,351,0,59,292,0
INV000637,P005,Bengaluru DC,31-03-2025,292,0,0,292,0
INV000638,P005,Bengaluru DC,07-04-2025,292,0,57,235,0
INV000639,P005,Bengaluru DC,14-04-2025,235,115,0,350,0
INV000640,P005,Bengaluru DC,21-04-2025,350,0,0,350,0
INV000641,P005,Bengaluru DC,28-04-2025,350,211,0,561,0
INV000642,P005,Bengaluru DC,05-05-2025,561,0,57,504,0
INV000643,P005,Bengaluru DC,12-05-2025,504,0,147,357,0
INV000644,P005,Bengaluru DC,19-05-2025,357,0,50,307,0
INV000645,P005,Bengaluru DC,26-05-2025,307,151,0,458,0
INV000646,P005,Bengaluru DC,02-06-2025,458,0,183,275,0
INV000647,P005,Bengaluru DC,09-06-2025,275,0,0,275,0
INV000648,P005,Bengaluru DC,16-06-2025,275,0,0,275,0
INV000649,P005,Bengaluru DC,23-06-2025,275,154,45,384,0
INV000650,P005,Bengaluru DC,30-06-2025,384,0,0,384,0
INV000651,P005,Bengaluru DC,07-07-2025,384,0,44,340,0
INV000652,P005,Bengaluru DC,14-07-2025,340,0,46,294,0
INV000653,P005,Bengaluru DC,21-07-2025,294,0,35,259,0
INV000654,P005,Bengaluru DC,28-07-2025,259,205,0,464,0
INV000655,P005,Bengaluru DC,04-08-2025,464,0,0,464,0
INV000656,P005,Bengaluru DC,11-08-2025,464,0,55,409,0
INV000657,P005,Bengaluru DC,18-08-2025,409,0,0,409,0
INV000658,P005,Bengaluru DC,25-08-2025,409,126,0,535,0
INV000659,P005,Bengaluru DC,01-09-2025,535,0,49,486,0
INV000660,P005,Bengaluru DC,08-09-2025,486,0,0,486,0
INV000661,P005,Bengaluru DC,15-09-2025,486,0,0,486,0
INV000662,P005,Bengaluru DC,22-09-2025,486,0,40,446,0
INV000663,P005,Bengaluru DC,29-09-2025,446,0,54,392,0
INV000664,P005,Bengaluru DC,06-10-2025,392,217,65,544,0
INV000665,P005,Bengaluru DC,13-10-2025,544,0,0,544,0
INV000666,P005,Bengaluru DC,20-10-2025,544,0,67,477,0
INV000667,P005,Bengaluru DC,27-10-2025,477,0,110,367,0
INV000668,P005,Bengaluru DC,03-11-2025,367,0,0,367,0
INV000669,P005,Bengaluru DC,10-11-2025,367,199,0,566,0
INV000670,P005,Bengaluru DC,17-11-2025,566,0,0,566,0
INV000671,P005,Bengaluru DC,24-11-2025,566,0,57,509,0
INV000672,P005,Bengaluru DC,01-12-2025,509,0,82,427,0
INV000673,P005,Bengaluru DC,08-12-2025,427,209,133,503,0
INV000674,P005,Bengaluru DC,15-12-2025,503,0,0,503,0
INV000675,P005,Bengaluru DC,22-12-2025,503,0,0,503,0
INV000676,P005,Bengaluru DC,29-12-2025,503,0,0,503,0
INV000677,P005,Pune DC,06-01-2025,376,0,0,376,0
INV000678,P005,Pune DC,13-01-2025,376,0,73,303,0
INV000679,P005,Pune DC,20-01-2025,303,0,45,258,0
INV000680,P005,Pune DC,27-01-2025,258,0,55,203,0
INV000681,P005,Pune DC,03-02-2025,203,0,0,203,0
INV000682,P005,Pune DC,10-02-2025,203,175,62,316,0
INV000683,P005,Pune DC,17-02-2025,316,0,68,248,0
INV000684,P005,Pune DC,24-02-2025,248,0,89,159,0
INV000685,P005,Pune DC,03-03-2025,159,0,128,31,0
INV000686,P005,Pune DC,10-03-2025,31,160,120,71,0
INV000687,P005,Pune DC,17-03-2025,71,0,43,28,0
INV000688,P005,Pune DC,24-03-2025,28,0,46,0,18
INV000689,P005,Pune DC,31-03-2025,0,0,157,0,157
INV000690,P005,Pune DC,07-04-2025,0,0,72,0,72
INV000691,P005,Pune DC,14-04-2025,0,115,164,0,49
INV000692,P005,Pune DC,21-04-2025,0,0,151,0,151
INV000693,P005,Pune DC,28-04-2025,0,211,86,125,0
INV000694,P005,Pune DC,05-05-2025,125,0,45,80,0
INV000695,P005,Pune DC,12-05-2025,80,0,0,80,0
INV000696,P005,Pune DC,19-05-2025,80,0,116,0,36
INV000697,P005,Pune DC,26-05-2025,0,151,147,4,0
INV000698,P005,Pune DC,02-06-2025,4,0,0,4,0
INV000699,P005,Pune DC,09-06-2025,4,0,73,0,69
INV000700,P005,Pune DC,16-06-2025,0,0,87,0,87
INV000701,P005,Pune DC,23-06-2025,0,154,47,107,0
INV000702,P005,Pune DC,30-06-2025,107,0,0,107,0
INV000703,P005,Pune DC,07-07-2025,107,0,43,64,0
INV000704,P005,Pune DC,14-07-2025,64,0,84,0,20
INV000705,P005,Pune DC,21-07-2025,0,0,37,0,37
INV000706,P005,Pune DC,28-07-2025,0,205,64,141,0
INV000707,P005,Pune DC,04-08-2025,141,0,129,12,0
INV000708,P005,Pune DC,11-08-2025,12,0,59,0,47
INV000709,P005,Pune DC,18-08-2025,0,0,137,0,137
INV000710,P005,Pune DC,25-08-2025,0,126,97,29,0
INV000711,P005,Pune DC,01-09-2025,29,0,37,0,8
INV000712,P005,Pune DC,08-09-2025,0,0,114,0,114
INV000713,P005,Pune DC,15-09-2025,0,0,103,0,103
INV000714,P005,Pune DC,22-09-2025,0,0,55,0,55
INV000715,P005,Pune DC,29-09-2025,0,0,0,0,0
INV000716,P005,Pune DC,06-10-2025,0,217,61,156,0
INV000717,P005,Pune DC,13-10-2025,156,0,0,156,0
INV000718,P005,Pune DC,20-10-2025,156,0,0,156,0
INV000719,P005,Pune DC,27-10-2025,156,0,0,156,0
INV000720,P005,Pune DC,03-11-2025,156,0,143,13,0
INV000721,P005,Pune DC,10-11-2025,13,199,77,135,0
INV000722,P005,Pune DC,17-11-2025,135,0,70,65,0
INV000723,P005,Pune DC,24-11-2025,65,0,0,65,0
INV000724,P005,Pune DC,01-12-2025,65,0,70,0,5
INV000725,P005,Pune DC,08-12-2025,0,209,0,209,0
INV000726,P005,Pune DC,15-12-2025,209,0,88,121,0
INV000727,P005,Pune DC,22-12-2025,121,0,0,121,0
INV000728,P005,Pune DC,29-12-2025,121,0,0,121,0
INV000729,P005,Chennai DC,06-01-2025,295,0,123,172,0
INV000730,P005,Chennai DC,13-01-2025,172,0,0,172,0
INV000731,P005,Chennai DC,20-01-2025,172,0,0,172,0
INV000732,P005,Chennai DC,27-01-2025,172,0,0,172,0
INV000733,P005,Chennai DC,03-02-2025,172,0,141,31,0
INV000734,P005,Chennai DC,10-02-2025,31,175,61,145,0
INV000735,P005,Chennai DC,17-02-2025,145,0,60,85,0
INV000736,P005,Chennai DC,24-02-2025,85,0,0,85,0
INV000737,P005,Chennai DC,03-03-2025,85,0,0,85,0
INV000738,P005,Chennai DC,10-03-2025,85,160,0,245,0
INV000739,P005,Chennai DC,17-03-2025,245,0,0,245,0
INV000740,P005,Chennai DC,24-03-2025,245,0,44,201,0
INV000741,P005,Chennai DC,31-03-2025,201,0,0,201,0
INV000742,P005,Chennai DC,07-04-2025,201,0,0,201,0
INV000743,P005,Chennai DC,14-04-2025,201,115,0,316,0
INV000744,P005,Chennai DC,21-04-2025,316,0,0,316,0
INV000745,P005,Chennai DC,28-04-2025,316,211,64,463,0
INV000746,P005,Chennai DC,05-05-2025,463,0,44,419,0
INV000747,P005,Chennai DC,12-05-2025,419,0,0,419,0
INV000748,P005,Chennai DC,19-05-2025,419,0,0,419,0
INV000749,P005,Chennai DC,26-05-2025,419,151,0,570,0
INV000750,P005,Chennai DC,02-06-2025,570,0,0,570,0
INV000751,P005,Chennai DC,09-06-2025,570,0,73,497,0
INV000752,P005,Chennai DC,16-06-2025,497,0,90,407,0
INV000753,P005,Chennai DC,23-06-2025,407,154,49,512,0
INV000754,P005,Chennai DC,30-06-2025,512,0,137,375,0
INV000755,P005,Chennai DC,07-07-2025,375,0,60,315,0
INV000756,P005,Chennai DC,14-07-2025,315,0,0,315,0
INV000757,P005,Chennai DC,21-07-2025,315,0,54,261,0
INV000758,P005,Chennai DC,28-07-2025,261,205,70,396,0
INV000759,P005,Chennai DC,04-08-2025,396,0,0,396,0
INV000760,P005,Chennai DC,11-08-2025,396,0,0,396,0
INV000761,P005,Chennai DC,18-08-2025,396,0,0,396,0
INV000762,P005,Chennai DC,25-08-2025,396,126,0,522,0
INV000763,P005,Chennai DC,01-09-2025,522,0,27,495,0
INV000764,P005,Chennai DC,08-09-2025,495,0,0,495,0
INV000765,P005,Chennai DC,15-09-2025,495,0,0,495,0
INV000766,P005,Chennai DC,22-09-2025,495,0,0,495,0
INV000767,P005,Chennai DC,29-09-2025,495,0,48,447,0
INV000768,P005,Chennai DC,06-10-2025,447,217,0,664,0
INV000769,P005,Chennai DC,13-10-2025,664,0,123,541,0
INV000770,P005,Chennai DC,20-10-2025,541,0,63,478,0
INV000771,P005,Chennai DC,27-10-2025,478,0,0,478,0
INV000772,P005,Chennai DC,03-11-2025,478,0,0,478,0
INV000773,P005,Chennai DC,10-11-2025,478,199,39,638,0
INV000774,P005,Chennai DC,17-11-2025,638,0,73,565,0
INV000775,P005,Chennai DC,24-11-2025,565,0,57,508,0
INV000776,P005,Chennai DC,01-12-2025,508,0,0,508,0
INV000777,P005,Chennai DC,08-12-2025,508,209,0,717,0
INV000778,P005,Chennai DC,15-12-2025,717,0,68,649,0
INV000779,P005,Chennai DC,22-12-2025,649,0,177,472,0
INV000780,P005,Chennai DC,29-12-2025,472,0,172,300,0
INV000781,P006,Bengaluru DC,06-01-2025,86,0,23,63,0
INV000782,P006,Bengaluru DC,13-01-2025,63,0,18,45,0
INV000783,P006,Bengaluru DC,20-01-2025,45,0,0,45,0
INV000784,P006,Bengaluru DC,27-01-2025,45,0,30,15,0
INV000785,P006,Bengaluru DC,03-02-2025,15,61,0,76,0
INV000786,P006,Bengaluru DC,10-02-2025,76,0,26,50,0
INV000787,P006,Bengaluru DC,17-02-2025,50,0,27,23,0
INV000788,P006,Bengaluru DC,24-02-2025,23,37,0,60,0
INV000789,P006,Bengaluru DC,03-03-2025,60,0,0,60,0
INV000790,P006,Bengaluru DC,10-03-2025,60,0,21,39,0
INV000791,P006,Bengaluru DC,17-03-2025,39,0,0,39,0
INV000792,P006,Bengaluru DC,24-03-2025,39,0,8,31,0
INV000793,P006,Bengaluru DC,31-03-2025,31,42,0,73,0
INV000794,P006,Bengaluru DC,07-04-2025,73,0,19,54,0
INV000795,P006,Bengaluru DC,14-04-2025,54,0,0,54,0
INV000796,P006,Bengaluru DC,21-04-2025,54,0,29,25,0
INV000797,P006,Bengaluru DC,28-04-2025,25,0,29,0,4
INV000798,P006,Bengaluru DC,05-05-2025,0,33,9,24,0
INV000799,P006,Bengaluru DC,12-05-2025,24,0,26,0,2
INV000800,P006,Bengaluru DC,19-05-2025,0,0,9,0,9
INV000801,P006,Bengaluru DC,26-05-2025,0,0,0,0,0
INV000802,P006,Bengaluru DC,02-06-2025,0,36,0,36,0
INV000803,P006,Bengaluru DC,09-06-2025,36,0,0,36,0
INV000804,P006,Bengaluru DC,16-06-2025,36,0,12,24,0
INV000805,P006,Bengaluru DC,23-06-2025,24,0,19,5,0
INV000806,P006,Bengaluru DC,30-06-2025,5,42,0,47,0
INV000807,P006,Bengaluru DC,07-07-2025,47,0,0,47,0
INV000808,P006,Bengaluru DC,14-07-2025,47,0,26,21,0
INV000809,P006,Bengaluru DC,21-07-2025,21,0,0,21,0
INV000810,P006,Bengaluru DC,28-07-2025,21,0,12,9,0
INV000811,P006,Bengaluru DC,04-08-2025,9,43,0,52,0
INV000812,P006,Bengaluru DC,11-08-2025,52,0,22,30,0
INV000813,P006,Bengaluru DC,18-08-2025,30,0,0,30,0
INV000814,P006,Bengaluru DC,25-08-2025,30,42,0,72,0
INV000815,P006,Bengaluru DC,01-09-2025,72,0,34,38,0
INV000816,P006,Bengaluru DC,08-09-2025,38,0,0,38,0
INV000817,P006,Bengaluru DC,15-09-2025,38,41,0,79,0
INV000818,P006,Bengaluru DC,22-09-2025,79,0,0,79,0
INV000819,P006,Bengaluru DC,29-09-2025,79,0,0,79,0
INV000820,P006,Bengaluru DC,06-10-2025,79,0,0,79,0
INV000821,P006,Bengaluru DC,13-10-2025,79,61,0,140,0
INV000822,P006,Bengaluru DC,20-10-2025,140,0,0,140,0
INV000823,P006,Bengaluru DC,27-10-2025,140,0,26,114,0
INV000824,P006,Bengaluru DC,03-11-2025,114,35,11,138,0
INV000825,P006,Bengaluru DC,10-11-2025,138,0,0,138,0
INV000826,P006,Bengaluru DC,17-11-2025,138,0,14,124,0
INV000827,P006,Bengaluru DC,24-11-2025,124,0,12,112,0
INV000828,P006,Bengaluru DC,01-12-2025,112,0,19,93,0
INV000829,P006,Bengaluru DC,08-12-2025,93,0,0,93,0
INV000830,P006,Bengaluru DC,15-12-2025,93,33,0,126,0
INV000831,P006,Bengaluru DC,22-12-2025,126,0,0,126,0
INV000832,P006,Bengaluru DC,29-12-2025,126,0,19,107,0
INV000833,P006,Pune DC,06-01-2025,81,0,11,70,0
INV000834,P006,Pune DC,13-01-2025,70,0,16,54,0
INV000835,P006,Pune DC,20-01-2025,54,0,27,27,0
INV000836,P006,Pune DC,27-01-2025,27,0,0,27,0
INV000837,P006,Pune DC,03-02-2025,27,61,11,77,0
INV000838,P006,Pune DC,10-02-2025,77,0,20,57,0
INV000839,P006,Pune DC,17-02-2025,57,0,0,57,0
INV000840,P006,Pune DC,24-02-2025,57,37,43,51,0
INV000841,P006,Pune DC,03-03-2025,51,0,17,34,0
INV000842,P006,Pune DC,10-03-2025,34,0,0,34,0
INV000843,P006,Pune DC,17-03-2025,34,0,47,0,13
INV000844,P006,Pune DC,24-03-2025,0,0,0,0,0
INV000845,P006,Pune DC,31-03-2025,0,42,29,13,0
INV000846,P006,Pune DC,07-04-2025,13,0,10,3,0
INV000847,P006,Pune DC,14-04-2025,3,0,0,3,0
INV000848,P006,Pune DC,21-04-2025,3,0,16,0,13
INV000849,P006,Pune DC,28-04-2025,0,0,0,0,0
INV000850,P006,Pune DC,05-05-2025,0,33,23,10,0
INV000851,P006,Pune DC,12-05-2025,10,0,13,0,3
INV000852,P006,Pune DC,19-05-2025,0,0,14,0,14
INV000853,P006,Pune DC,26-05-2025,0,0,21,0,21
INV000854,P006,Pune DC,02-06-2025,0,36,15,21,0
INV000855,P006,Pune DC,09-06-2025,21,0,10,11,0
INV000856,P006,Pune DC,16-06-2025,11,0,0,11,0
INV000857,P006,Pune DC,23-06-2025,11,0,0,11,0
INV000858,P006,Pune DC,30-06-2025,11,42,10,43,0
INV000859,P006,Pune DC,07-07-2025,43,0,31,12,0
